"","package_name","function_name"
"2919","evd","dfrechet"
"2920","evd","dgev"
"2921","evd","dgpd"
"2922","evd","dgumbel"
"2923","evd","dmvalog"
"2924","evd","dmvevd"
"2925","evd","dmvlog"
"2926","evd","dnweibull"
"2927","evd","dorder"
"2928","evd","drweibull"
"2929","evd","evind.test"
"2930","evd","evmc"
"2931","evd","exi"
"2932","evd","exiplot"
"2933","evd","fbvalog"
"2934","evd","fbvamix"
"2935","evd","fbvaneglog"
"2936","evd","fbvbilog"
"2937","evd","fbvcalog"
"2938","evd","fbvcamix"
"2939","evd","fbvcaneglog"
"2940","evd","fbvcbilog"
"2941","evd","fbvcct"
"2942","evd","fbvchr"
"2943","evd","fbvclog"
"2944","evd","fbvcnegbilog"
"2945","evd","fbvcneglog"
"2946","evd","fbvcpot"
"2947","evd","fbvct"
"2948","evd","fbvevd"
"2949","evd","fbvhr"
"2950","evd","fbvlog"
"2951","evd","fbvnegbilog"
"2952","evd","fbvneglog"
"2953","evd","fbvpbilog"
"2954","evd","fbvpct"
"2955","evd","fbvphr"
"2956","evd","fbvplog"
"2957","evd","fbvpnegbilog"
"2958","evd","fbvpneglog"
"2959","evd","fbvpot"
"2960","evd","fbvppot"
"2961","evd","fextreme"
"2962","evd","fgev"
"2963","evd","fgev.norm"
"2964","evd","fgev.quantile"
"2965","evd","forder"
"2966","evd","fpot"
"2967","evd","fpot.norm"
"2968","evd","fpot.quantile"
"2969","evd","hbvalog"
"2970","evd","hbvamix"
"2971","evd","hbvaneglog"
"2972","evd","hbvbilog"
"2973","evd","hbvct"
"2974","evd","hbvevd"
"2975","evd","hbvhr"
"2976","evd","hbvlog"
"2977","evd","hbvnegbilog"
"2978","evd","hbvneglog"
"2979","evd","mar"
"2980","evd","marma"
"2981","evd","mma"
"2982","evd","mrlplot"
"2983","evd","mtransform"
"2984","evd","mvalog.check"
"2985","evd","pbvalog"
"2986","evd","pbvamix"
"2987","evd","pbvaneglog"
"2988","evd","pbvbilog"
"2989","evd","pbvct"
"2990","evd","pbvevd"
"2991","evd","pbvhr"
"2992","evd","pbvlog"
"2993","evd","pbvnegbilog"
"2994","evd","pbvneglog"
"2995","evd","pextreme"
"2996","evd","pfrechet"
"2997","evd","pgev"
"2998","evd","pgpd"
"2999","evd","pgumbel"
"3000","evd","pmvalog"
"3001","evd","pmvevd"
"3002","evd","pmvlog"
"3003","evd","pnweibull"
"3004","evd","porder"
"3005","evd","pp"
"3006","evd","profile2d"
"3007","evd","prweibull"
"3008","evd","qcbvnonpar"
"3009","evd","qextreme"
"3010","evd","qfrechet"
"3011","evd","qgev"
"3012","evd","qgpd"
"3013","evd","qgumbel"
"3014","evd","qnweibull"
"3015","evd","qq"
"3016","evd","qrweibull"
"3017","evd","rbvalog"
"3018","evd","rbvamix"
"3019","evd","rbvaneglog"
"3020","evd","rbvbilog"
"3021","evd","rbvct"
"3022","evd","rbvevd"
"3023","evd","rbvhr"
"3024","evd","rbvlog"
"3025","evd","rbvnegbilog"
"3026","evd","rbvneglog"
"3027","evd","rextreme"
"3028","evd","rfrechet"
"3029","evd","rgev"
"3030","evd","rgpd"
"3031","evd","rgumbel"
"3032","evd","rl"
"3033","evd","rmvalog"
"3034","evd","rmvevd"
"3035","evd","rmvlog"
"3036","evd","rnweibull"
"3037","evd","rorder"
"3038","evd","rrweibull"
"3039","evd","sep.bvdata"
"3040","evd","std.errors"
"3041","evd","subsets"
"3042","evd","tcplot"
"3043","evd","tvdepfn"
"3044","fastmatch","fmatch"
"3045","ff","add"
"3046","ff","add.default"
"3047","ff","add.ff"
"3048","ff","appendLevels"
"3049","ff","array2vector"
"3050","ff","arrayIndex2vectorIndex"
"3051","ff","as.bit.ff"
"3052","ff","as.bit.hi"
"3053","ff","as.bitwhich.hi"
"3054","ff","as.boolean"
"3055","ff","as.boolean.default"
"3056","ff","as.byte"
"3057","ff","as.byte.default"
"3058","ff","as.character.hi"
"3059","ff","as.data.frame.ffdf"
"3060","ff","as.ff"
"3061","ff","as.ff.bit"
"3062","ff","as.ff.default"
"3063","ff","as.ffdf"
"3064","ff","as.ffdf.data.frame"
"3065","ff","as.ffdf.ff_matrix"
"3066","ff","as.ffdf.ff_vector"
"3067","ff","as.ff.ff"
"3068","ff","as.hi"
"3069","ff","as.hi.bit"
"3070","ff","as.hi.bitwhich"
"3071","ff","as.hi.call"
"3072","ff","as.hi.character"
"3073","ff","as.hi.double"
"3074","ff","as.hi.hi"
"3075","ff","as.hi.integer"
"3076","ff","as.hi.logical"
"3077","ff","as.hi.matrix"
"3078","ff","as.hi.name"
"3079","ff","as.hi.ri"
"3080","ff","as.hi.which"
"3081","ff","as.integer.hi"
"3082","ff","as.logical.hi"
"3083","ff","as.matrix.hi"
"3084","ff","as.nibble"
"3085","ff","as.nibble.default"
"3086","ff","as.quad"
"3087","ff","as.quad.default"
"3088","ff","as.ram"
"3089","ff","as.ram.default"
"3090","ff","as.ram.ff"
"3091","ff","as.short"
"3092","ff","as.short.default"
"3093","ff","as.ubyte"
"3094","ff","as.ubyte.default"
"3095","ff","as.ushort"
"3096","ff","as.ushort.default"
"3097","ff","as.vmode"
"3098","ff","as.vmode.default"
"3099","ff","as.vmode.ff"
"3100","ff","as.which.hi"
"3101","ff","bigsample"
"3102","ff","bigsample.default"
"3103","ff","bigsample.ff"
"3104","ff","boolean"
"3105","ff","byte"
"3106","ff","ccbind"
"3107","ff","cfun"
"3108","ff","chunk.bit"
"3109","ff","chunk.ffdf"
"3110","ff","chunk.ff_vector"
"3111","ff","clength"
"3112","ff","clone"
"3113","ff","clone.default"
"3114","ff","clone.ff"
"3115","ff","clone.ffdf"
"3116","ff","clone.list"
"3117","ff","close.ff"
"3118","ff","close.ffdf"
"3119","ff","close.ff_pointer"
"3120","ff","cmean"
"3121","ff","cmedian"
"3122","ff","cquantile"
"3123","ff","crbind"
"3124","ff","csum"
"3125","ff","csummary"
"3126","ff","delete"
"3127","ff","delete.default"
"3128","ff","delete.ff"
"3129","ff","delete.ffdf"
"3130","ff","delete.ff_pointer"
"3131","ff","deleteIfOpen"
"3132","ff","deleteIfOpen.ff"
"3133","ff","deleteIfOpen.ff_pointer"
"3134","ff","dforder"
"3135","ff","dfsort"
"3136","ff","dim<-.ff"
"3137","ff","dim.ff"
"3138","ff","dim<-.ffdf"
"3139","ff","dim.ffdf"
"3140","ff","dimnames<-.ff_array"
"3141","ff","dimnames.ff_array"
"3142","ff","dimnames<-.ffdf"
"3143","ff","dimnames.ffdf"
"3144","ff","dimorder"
"3145","ff","dimorder<-"
"3146","ff","dimorderCompatible"
"3147","ff","dimorder.default"
"3148","ff","dimorder<-.ff_array"
"3149","ff","dimorder.ff_array"
"3150","ff","dimorder<-.ffdf"
"3151","ff","dimorder.ffdf"
"3152","ff","dimorderStandard"
"3153","ff","dummy.dimnames"
"3154","ff","ff"
"3155","ff","[<-.ff"
"3156","ff","[.ff"
"3157","ff","[[<-.ff"
"3158","ff","[[.ff"
"3159","ff","ffapply"
"3160","ff","[<-.ff_array"
"3161","ff","[.ff_array"
"3162","ff","ffcolapply"
"3163","ff","ffconform"
"3164","ff","ffdf"
"3165","ff","[<-.ffdf"
"3166","ff","[.ffdf"
"3167","ff","[[<-.ffdf"
"3168","ff","[[.ffdf"
"3169","ff","$<-.ffdf"
"3170","ff","$.ffdf"
"3171","ff","ffdfindexget"
"3172","ff","ffdfindexset"
"3173","ff","ffdforder"
"3174","ff","ffdfsort"
"3175","ff","ffdrop"
"3176","ff","ffindexget"
"3177","ff","ffindexorder"
"3178","ff","ffindexordersize"
"3179","ff","ffindexset"
"3180","ff","ffinfo"
"3181","ff","ffload"
"3182","ff","fforder"
"3183","ff","ffreturn"
"3184","ff","ffrowapply"
"3185","ff","ffsave"
"3186","ff","ffsave.image"
"3187","ff","ffsort"
"3188","ff","ffsuitable"
"3189","ff","ffsymmxtensions"
"3190","ff","fftempfile"
"3191","ff","ffvecapply"
"3192","ff","ffxtensions"
"3193","ff","file.move"
"3194","ff","filename"
"3195","ff","filename<-"
"3196","ff","filename.default"
"3197","ff","filename<-.ff"
"3198","ff","filename.ffdf"
"3199","ff","filename.ff_pointer"
"3200","ff","file.resize"
"3201","ff","finalize"
"3202","ff","finalize.ff"
"3203","ff","finalize.ffdf"
"3204","ff","finalize.ff_pointer"
"3205","ff","finalizer"
"3206","ff","finalizer<-"
"3207","ff","finalizer<-.ff"
"3208","ff","finalizer.ff"
"3209","ff","fixdiag"
"3210","ff","fixdiag<-"
"3211","ff","fixdiag.default"
"3212","ff","fixdiag.dist"
"3213","ff","fixdiag.ff"
"3214","ff","getalignedpagesize"
"3215","ff","getdefaultpagesize"
"3216","ff","geterror.ff"
"3217","ff","geterrstr.ff"
"3218","ff","get.ff"
"3219","ff","getpagesize"
"3220","ff","getset.ff"
"3221","ff","hi"
"3222","ff","hiparse"
"3223","ff","is.factor"
"3224","ff","is.factor.default"
"3225","ff","is.factor.ff"
"3226","ff","is.ff"
"3227","ff","is.ffdf"
"3228","ff","is.open"
"3229","ff","is.open.ff"
"3230","ff","is.open.ffdf"
"3231","ff","is.open.ff_pointer"
"3232","ff","is.ordered"
"3233","ff","is.ordered.default"
"3234","ff","is.ordered.ff"
"3235","ff","is.readonly"
"3236","ff","is.readonly.ff"
"3237","ff","is.sorted<-.default"
"3238","ff","is.sorted.default"
"3239","ff","keyorder.default"
"3240","ff","keysort.default"
"3241","ff","length<-.ff"
"3242","ff","length.ff"
"3243","ff","length<-.ffdf"
"3244","ff","length.ffdf"
"3245","ff","levels<-.ff"
"3246","ff","levels.ff"
"3247","ff","matcomb"
"3248","ff","matprint"
"3249","ff","maxffmode"
"3250","ff","maxindex"
"3251","ff","maxindex.bit"
"3252","ff","maxindex.bitwhich"
"3253","ff","maxindex.default"
"3254","ff","maxindex.hi"
"3255","ff","maxlength"
"3256","ff","maxlength.default"
"3257","ff","maxlength.ff"
"3258","ff","mergeorder.default"
"3259","ff","mergesort.default"
"3260","ff","mismatch"
"3261","ff","na.count<-.default"
"3262","ff","na.count.default"
"3263","ff","na.count<-.ff"
"3264","ff","na.count.ff"
"3265","ff","names<-.ff"
"3266","ff","names.ff"
"3267","ff","names<-.ff_array"
"3268","ff","names.ff_array"
"3269","ff","names<-.ffdf"
"3270","ff","names.ffdf"
"3271","ff","ncol<-"
"3272","ff","nibble"
"3273","ff","nrow<-"
"3274","ff","open.ff"
"3275","ff","open.ffdf"
"3276","ff","pagesize"
"3277","ff","pagesize.ff"
"3278","ff","pattern"
"3279","ff","pattern<-"
"3280","ff","pattern<-.ff"
"3281","ff","pattern.ff"
"3282","ff","pattern<-.ffdf"
"3283","ff","physical<-.ff"
"3284","ff","physical.ff"
"3285","ff","physical<-.ffdf"
"3286","ff","physical.ffdf"
"3287","ff","poslength"
"3288","ff","poslength.bit"
"3289","ff","poslength.bitwhich"
"3290","ff","poslength.default"
"3291","ff","poslength.hi"
"3292","ff","print.ff"
"3293","ff","print.ffdf"
"3294","ff","print.ff_matrix"
"3295","ff","print.ff_vector"
"3296","ff","print.hi"
"3297","ff","print.matprint"
"3298","ff","print.vecprint"
"3299","ff","quad"
"3300","ff","radixorder.default"
"3301","ff","radixsort.default"
"3302","ff","ram2ffcode"
"3303","ff","ram2ramcode"
"3304","ff","ramattribs"
"3305","ff","ramattribs.default"
"3306","ff","ramattribs.ff"
"3307","ff","ramclass"
"3308","ff","ramclass.default"
"3309","ff","ramclass.ff"
"3310","ff","ramdforder"
"3311","ff","ramdfsort"
"3312","ff","ramorder.default"
"3313","ff","ramsort.default"
"3314","ff","read.csv2.ffdf"
"3315","ff","read.csv.ffdf"
"3316","ff","read.delim2.ffdf"
"3317","ff","read.delim.ffdf"
"3318","ff","read.ff"
"3319","ff","read.table.ffdf"
"3320","ff","readwrite.ff"
"3321","ff","recodeLevels"
"3322","ff","recodeLevels.factor"
"3323","ff","recodeLevels.ff"
"3324","ff","regtest.fforder"
"3325","ff","regtest.vmode"
"3326","ff","repnam"
"3327","ff","row.names<-.ffdf"
"3328","ff","row.names.ffdf"
"3329","ff","set.ff"
"3330","ff","shellorder.default"
"3331","ff","shellsort.default"
"3332","ff","short"
"3333","ff","sortLevels"
"3334","ff","sortLevels.factor"
"3335","ff","sortLevels.ff"
"3336","ff","sortLevels.ffdf"
"3337","ff","splitPathFile"
"3338","ff","standardPathFile"
"3339","ff","str.ff"
"3340","ff","str.ffdf"
"3341","ff","str.hi"
"3342","ff","subscript2integer"
"3343","ff","swap"
"3344","ff","swap.default"
"3345","ff","swap.ff"
"3346","ff","swap.ff_array"
"3347","ff","symmetric"
"3348","ff","symmetric.default"
"3349","ff","symmetric.dist"
"3350","ff","symmetric.ff"
"3351","ff","symmIndex2vectorIndex"
"3352","ff","tempPathFile"
"3353","ff","t.ff"
"3354","ff","ubyte"
"3355","ff","unclass<-"
"3356","ff","undim"
"3357","ff","unsort"
"3358","ff","unsort.ahi"
"3359","ff","unsort.hi"
"3360","ff","unsplitPathFile"
"3361","ff","update.ff"
"3362","ff","update.ffdf"
"3363","ff","ushort"
"3364","ff","vecprint"
"3365","ff","vector2array"
"3366","ff","vectorCompatible"
"3367","ff","vectorIndex2arrayIndex"
"3368","ff","vectorStandard"
"3369","ff","vector.vmode"
"3370","ff","virtual<-.ff"
"3371","ff","virtual.ff"
"3372","ff","virtual<-.ffdf"
"3373","ff","virtual.ffdf"
"3374","ff","vmode"
"3375","ff","vmode<-"
"3376","ff","vmode<-.default"
"3377","ff","vmode.default"
"3378","ff","vmode<-.ff"
"3379","ff","vmode.ff"
"3380","ff","vmode<-.ffdf"
"3381","ff","vmode.ffdf"
"3382","ff","vt"
"3383","ff","vt.default"
"3384","ff","vt.ff"
"3385","ff","vw"
"3386","ff","vw<-"
"3387","ff","vw.default"
"3388","ff","vw.ff"
"3389","ff","vw<-.ff_array"
"3390","ff","vw<-.ffdf"
"3391","ff","vw.ffdf"
"3392","ff","vw<-.ff_vector"
"3393","ff","write.csv"
"3394","ff","write.csv2"
"3395","ff","write.csv2.ffdf"
"3396","ff","write.csv.ffdf"
"3397","ff","write.ff"
"3398","ff","write.table.ffdf"
"3399","ff","ymismatch"
"3400","ffbase","addfforder"
"3401","ffbase","all.ff"
"3402","ffbase","any.ff"
"3403","ffbase","as.character.ff"
"3404","ffbase","as.Date.ff_vector"
"3405","ffbase","as.ffdf.ffdf"
"3406","ffbase","as.ram.ffdf"
"3407","ffbase","bigglm.ffdf"
"3408","ffbase","binned_sum"
"3409","ffbase","binned_sum.default"
"3410","ffbase","binned_sum.ff"
"3411","ffbase","binned_sumsq"
"3412","ffbase","binned_sumsq.default"
"3413","ffbase","binned_sumsq.ff"
"3414","ffbase","binned_tabulate"
"3415","ffbase","binned_tabulate.default"
"3416","ffbase","binned_tabulate.ff"
"3417","ffbase","byMean"
"3418","ffbase","bySum"
"3419","ffbase","c.ff"
"3420","ffbase","chunkify"
"3421","ffbase","compact.ff"
"3422","ffbase","compact.ffdf"
"3423","ffbase","condMean"
"3424","ffbase","condSum"
"3425","ffbase","cumsum.ff"
"3426","ffbase","cut.ff"
"3427","ffbase","diff.ff"
"3428","ffbase","droplevels.ff"
"3429","ffbase","droplevels.ffdf"
"3430","ffbase","duplicated.ff"
"3431","ffbase","duplicated.ffdf"
"3432","ffbase","expand.ffgrid"
"3433","ffbase","[<-.ff"
"3434","ffbase","[.ff"
"3435","ffbase","ffappend"
"3436","ffbase","ffdfappend"
"3437","ffbase","ffdfdply"
"3438","ffbase","ffdfmatch"
"3439","ffbase","ffdfrbind.fill"
"3440","ffbase","ffdfsave"
"3441","ffbase","ffdfwith"
"3442","ffbase","ffifelse"
"3443","ffbase","ffmatch"
"3444","ffbase","ffordered"
"3445","ffbase","ffrandom"
"3446","ffbase","ffrep.int"
"3447","ffbase","ffseq"
"3448","ffbase","ffseq_len"
"3449","ffbase","ffsorted"
"3450","ffbase","ffwhich"
"3451","ffbase","format.ff_vector"
"3452","ffbase","hist.ff"
"3453","ffbase","ikey"
"3454","ffbase","%in%"
"3455","ffbase","is.na.ff"
"3456","ffbase","laf_to_ffdf"
"3457","ffbase","load.ffdf"
"3458","ffbase","log10.ff_vector"
"3459","ffbase","log2.ff_vector"
"3460","ffbase","max.ff"
"3461","ffbase","mean.ff"
"3462","ffbase","merge.ffdf"
"3463","ffbase","min.ff"
"3464","ffbase","move.ffdf"
"3465","ffbase","pack.ffdf"
"3466","ffbase","quantile.ff"
"3467","ffbase","range.ff"
"3468","ffbase","rle_ff"
"3469","ffbase","save.ffdf"
"3470","ffbase","set_ffbase_logging"
"3471","ffbase","subset.ff"
"3472","ffbase","subset.ffdf"
"3473","ffbase","sum.ff"
"3474","ffbase","table"
"3475","ffbase","table.ff"
"3476","ffbase","tabulate.ff"
"3477","ffbase","transform.ffdf"
"3478","ffbase","unique.ff"
"3479","ffbase","unpack.ffdf"
"3480","ffbase","with.ffdf"
"3481","ggdendro","as.dendro"
"3482","ggdendro","dendro_data"
"3483","ggdendro","dendro_data.default"
"3484","ggdendro","ggdendrogram"
"3485","ggdendro","is.dendro"
"3486","ggdendro","label"
"3487","ggdendro","leaf_label"
"3488","ggdendro","segment"
"3489","ggdendro","theme_dendro"
"3490","ggplot2","%+%"
"3491","ggplot2","aes"
"3492","ggplot2","aes_all"
"3493","ggplot2","aes_auto"
"3494","ggplot2","aes_q"
"3495","ggplot2","aes_string"
"3496","ggplot2","annotate"
"3497","ggplot2","annotation_custom"
"3498","ggplot2","annotation_logticks"
"3499","ggplot2","annotation_map"
"3500","ggplot2","annotation_raster"
"3501","ggplot2","autoplot"
"3502","ggplot2","benchplot"
"3503","ggplot2","borders"
"3504","ggplot2","calc_element"
"3505","ggplot2","continuous_scale"
"3506","ggplot2","coord"
"3507","ggplot2","coord_cartesian"
"3508","ggplot2","coord_equal"
"3509","ggplot2","coord_fixed"
"3510","ggplot2","coord_flip"
"3511","ggplot2","coord_map"
"3512","ggplot2","coord_polar"
"3513","ggplot2","coord_quickmap"
"3514","ggplot2","coord_trans"
"3515","ggplot2","cut_interval"
"3516","ggplot2","cut_number"
"3517","ggplot2","discrete_scale"
"3518","ggplot2","element_blank"
"3519","ggplot2","element_line"
"3520","ggplot2","element_rect"
"3521","ggplot2","element_text"
"3522","ggplot2","expand_limits"
"3523","ggplot2","facet"
"3524","ggplot2","facet_grid"
"3525","ggplot2","facet_null"
"3526","ggplot2","facet_wrap"
"3527","ggplot2","fortify"
"3528","ggplot2","geom_abline"
"3529","ggplot2","geom_area"
"3530","ggplot2","geom_bar"
"3531","ggplot2","geom_bin2d"
"3532","ggplot2","geom_blank"
"3533","ggplot2","geom_boxplot"
"3534","ggplot2","geom_contour"
"3535","ggplot2","geom_crossbar"
"3536","ggplot2","geom_density"
"3537","ggplot2","geom_density2d"
"3538","ggplot2","geom_dotplot"
"3539","ggplot2","geom_errorbar"
"3540","ggplot2","geom_errorbarh"
"3541","ggplot2","geom_freqpoly"
"3542","ggplot2","geom_hex"
"3543","ggplot2","geom_histogram"
"3544","ggplot2","geom_hline"
"3545","ggplot2","geom_jitter"
"3546","ggplot2","geom_line"
"3547","ggplot2","geom_linerange"
"3548","ggplot2","geom_map"
"3549","ggplot2","geom_path"
"3550","ggplot2","geom_point"
"3551","ggplot2","geom_pointrange"
"3552","ggplot2","geom_polygon"
"3553","ggplot2","geom_quantile"
"3554","ggplot2","geom_raster"
"3555","ggplot2","geom_rect"
"3556","ggplot2","geom_ribbon"
"3557","ggplot2","geom_rug"
"3558","ggplot2","geom_segment"
"3559","ggplot2","geom_smooth"
"3560","ggplot2","geom_step"
"3561","ggplot2","geom_text"
"3562","ggplot2","geom_tile"
"3563","ggplot2","geom_violin"
"3564","ggplot2","geom_vline"
"3565","ggplot2","gg_dep"
"3566","ggplot2","ggfluctuation"
"3567","ggplot2","ggmissing"
"3568","ggplot2","ggorder"
"3569","ggplot2","ggpcp"
"3570","ggplot2","ggplot"
"3571","ggplot2","ggplot_build"
"3572","ggplot2","ggplotGrob"
"3573","ggplot2","ggplot_gtable"
"3574","ggplot2","ggsave"
"3575","ggplot2","ggstructure"
"3576","ggplot2","ggtitle"
"3577","ggplot2","guide_colorbar"
"3578","ggplot2","guide_colourbar"
"3579","ggplot2","guide_legend"
"3580","ggplot2","guides"
"3581","ggplot2","is.coord"
"3582","ggplot2","is.facet"
"3583","ggplot2","is.ggplot"
"3584","ggplot2","is.theme"
"3585","ggplot2","label_both"
"3586","ggplot2","label_bquote"
"3587","ggplot2","labeller"
"3588","ggplot2","label_parsed"
